dgp,n,p,pi,tau,rep,seed,result_schema_version,estimator,alpha_hat,alpha_true,cr_lower,cr_upper,cr_length,covered,converged,cr_components,cr_n_blocks,cr_disconnected,cr_status,cr_is_numerically_resolved,cr_unresolved_count,cr_unresolved_alphas,grid_strategy,adaptive_midpoint_probe,alpha_hat_grid,midpoint_intervals_considered,midpoint_evaluations_added,midpoint_unresolved_barriers,midpoint_probe_limit_hit,initial_alpha_grid_size,final_alpha_evaluations,refinement_tolerance,refinement_depth_reached,refinement_limit_hit,max_alpha_evaluations_hit,number_of_refined_intervals,number_of_unresolved_refinement_barriers,minimum_final_grid_spacing,median_final_grid_spacing,maximum_final_grid_spacing,iteration_warning_evaluations,rank_deficient_covariance_failures
dgp1,500,200,1.0,0.25,249,6301612908336791100,4,oracle,0.8,0.3255102498039183,0.11364871822756772,1.271821114538995,1.1581723963114272,True,True,"[[0.11364871822756772,1.271821114538995]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,250,384819324936640022,4,oracle,-0.19999999999999996,0.3255102498039183,-0.7051056710992301,0.4603869867998052,1.1654926578990352,True,True,"[[-0.7051056710992301,0.4603869867998052]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,251,5195278600358370665,4,oracle,0.6000000000000001,0.3255102498039183,-0.337825562517038,1.1954539165291918,1.5332794790462296,True,True,"[[-0.337825562517038,1.1954539165291918]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,252,3394310578847682407,4,oracle,0.6000000000000001,0.3255102498039183,0.016563653665097624,1.0324243249929845,1.0158606713278868,True,True,"[[0.016563653665097624,1.0324243249929845]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,253,1240353500759009675,4,oracle,0.6000000000000001,0.3255102498039183,-0.2794658051205656,1.1562524795414424,1.435718284662008,True,True,"[[-0.2794658051205656,1.1562524795414424]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,254,1117625602145158424,4,oracle,1.0,0.3255102498039183,-0.3449899399418684,1.3993683694819619,1.7443583094238302,True,True,"[[-0.3449899399418684,1.3993683694819619]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,255,5723987920590385649,4,oracle,-0.19999999999999996,0.3255102498039183,-0.6587040838151228,0.2831228573189636,0.9418269411340864,False,True,"[[-0.6587040838151228,0.2831228573189636]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,256,4775594704832621881,4,oracle,0.6000000000000001,0.3255102498039183,-0.3774174389988439,1.2801888064864686,1.6576062454853124,True,True,"[[-0.3774174389988439,1.2801888064864686]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,257,3246687022731209550,4,oracle,0.40000000000000013,0.3255102498039183,-0.19526430119637708,1.4068248131530727,1.6020891143494498,True,True,"[[-0.19526430119637708,1.4068248131530727]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,5,0
dgp1,500,200,1.0,0.25,258,3271307899265034012,4,oracle,-0.19999999999999996,0.3255102498039183,-1.0,0.6496148570657689,1.649614857065769,True,True,"[[-1.0,0.6496148570657689]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.025000000000000022,0.09999999999999998,0.10000000000000009,1,0
