dgp,n,p,pi,tau,estimator,replications,valid_estimates,bias,median_bias,rmse,mae,coverage,coverage_valid_only,avg_cr_length,avg_cr_length_valid_only,failure_rate,non_convergence_rate,cr_empty_rate,cr_disconnected_rate,boundary_rate,mean_failed_alpha_count,mean_selected_controls,mean_runtime_seconds,expected_replications,observed_replications,completion_rate
dgp2,1000,200,0.5,0.25,post_selection_ivqr,10,10,0.6244897501960817,0.6744897501960817,0.6422518572179956,0.6244897501960817,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,45.6,20.74373985999846,,10,
dgp2,1000,200,0.5,0.5,dml_ivqr,10,10,-0.05,0.0,0.15811388300841897,0.05,0.9,0.9,0.1,0.1,0.0,0.0,0.1,0.0,,0.0,,32.39722742000595,,10,
dgp2,1000,200,0.5,0.5,oracle,10,10,0.0,-0.5,0.6324555320336759,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,0.9859321499941871,,10,
dgp2,1000,200,0.5,0.5,post_selection_ivqr,10,10,-0.2,-0.5,0.5916079783099616,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,43.0,17.574136059999,,10,
dgp2,1000,200,0.5,0.75,dml_ivqr,10,10,-0.27448975019608157,-0.1744897501960816,0.3396242378905064,0.27448975019608157,0.4,0.4,0.55,0.55,0.0,0.0,0.2,0.1,,0.0,,46.86746500000008,,10,
dgp2,1000,200,0.5,0.75,oracle,10,10,-0.3744897501960816,-0.1744897501960816,0.44748471817697144,0.3744897501960816,0.0,0.0,0.25,0.25,0.0,0.0,0.7,0.0,,0.0,20.0,1.330885460000718,,10,
dgp2,1000,200,0.5,0.75,post_selection_ivqr,10,10,-0.1744897501960816,-0.1744897501960816,0.1744897501960816,0.1744897501960816,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.0,,0.0,41.3,51.05466346000903,,10,
dgp2,1000,200,1.0,0.25,dml_ivqr,10,10,0.2744897501960817,0.1744897501960817,0.3396242378905065,0.2744897501960817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,,45.37500304999412,,10,
dgp2,1000,200,1.0,0.25,oracle,10,10,0.6244897501960817,0.6744897501960817,0.6422518572179956,0.6244897501960817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,1.1585559399973135,,10,
dgp2,1000,200,1.0,0.25,post_selection_ivqr,10,10,0.4744897501960817,0.6744897501960817,0.5339855082688482,0.4744897501960817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,44.2,25.86082157000783,,10,
dgp2,1000,200,1.0,0.5,dml_ivqr,10,10,0.05,0.0,0.15811388300841897,0.05,0.8,0.8,0.05,0.05,0.0,0.0,0.2,0.0,,0.0,,43.23832425000728,,10,
dgp2,1000,200,1.0,0.5,oracle,10,10,0.0,0.0,0.22360679774997896,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,1.5402471500041428,,10,
dgp2,1000,200,1.0,0.5,post_selection_ivqr,10,10,0.05,0.0,0.15811388300841897,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,41.0,15.295174830011092,,10,
dgp2,1000,200,1.0,0.75,dml_ivqr,10,10,-0.22448975019608158,-0.1744897501960816,0.26999194051508113,0.22448975019608158,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,,21.835768359998475,,10,
dgp2,1000,200,1.0,0.75,oracle,10,10,-0.1744897501960816,-0.1744897501960816,0.1744897501960816,0.1744897501960816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,0.994181549991481,,10,
dgp2,1000,200,1.0,0.75,post_selection_ivqr,10,10,-0.1744897501960816,-0.1744897501960816,0.1744897501960816,0.1744897501960816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,39.5,12.88177458999562,,10,
dgp2,1000,500,0.1,0.25,dml_ivqr,10,10,0.8244897501960816,0.6744897501960817,1.1323795071345988,0.8244897501960816,0.9,0.9,2.95,2.95,0.0,0.0,0.0,0.2,,0.0,,91.12430420999881,,10,
dgp2,1000,500,0.1,0.25,oracle,10,10,0.8244897501960816,0.6744897501960817,1.4602340045959747,1.254693850117649,0.0,0.0,1.75,1.75,0.0,0.0,0.1,0.5,,0.0,20.0,1.578947759984294,,10,
dgp2,1000,500,0.1,0.25,post_selection_ivqr,10,10,1.1744897501960814,1.4244897501960816,1.7830945497408863,1.6046938501176489,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.7,,0.0,41.1,18.387456270004623,,10,
dgp2,1000,500,0.1,0.5,dml_ivqr,10,10,-0.25,0.0,1.2942179105544784,0.95,1.0,1.0,3.15,3.15,0.0,0.0,0.0,0.2,,0.0,,129.57008604000438,,10,
dgp2,1000,500,0.1,0.5,oracle,10,10,0.5,0.25,1.2449899597988732,1.1,0.0,0.0,2.2,2.2,0.0,0.0,0.0,1.0,,0.0,20.0,2.202315480000107,,10,
dgp2,1000,500,0.1,0.5,post_selection_ivqr,10,10,-0.3,-0.75,1.51657508881031,1.4,0.1,0.1,2.0,2.0,0.0,0.0,0.0,0.9,,0.0,46.3,64.06937744999887,,10,
dgp2,1000,500,0.1,0.75,dml_ivqr,10,10,-0.12448975019608159,-0.1744897501960816,0.9939807331653279,0.7848979500392164,0.8,0.8,3.1,3.1,0.0,0.0,0.0,0.3,,0.0,,107.32166997999302,,10,
dgp2,1000,500,0.1,0.75,oracle,10,10,-0.6244897501960816,-0.9244897501960816,1.5532184160960636,1.4197959000784326,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.8,,0.0,20.0,1.9558259300072678,,10,
dgp2,1000,500,0.1,0.75,post_selection_ivqr,10,10,-1.3744897501960813,-1.4244897501960816,1.830087996079447,1.6395918001568652,0.0,0.0,1.55,1.55,0.0,0.0,0.1,0.8,,0.0,49.5,50.38799900000449,,10,
dgp2,1000,500,0.25,0.25,dml_ivqr,10,10,0.37448975019608166,0.4244897501960817,0.6710011721315572,0.5697959000784326,0.7,0.7,2.4,2.4,0.0,0.0,0.0,0.2,,0.0,,195.99286318998784,,10,
dgp2,1000,500,0.25,0.25,oracle,10,10,0.8244897501960816,1.1744897501960816,1.1323795071345988,1.0895918001568652,0.0,0.0,0.05,0.05,0.0,0.0,0.7,0.1,,0.0,20.0,1.5660938200016972,,10,
dgp2,1000,500,0.25,0.25,post_selection_ivqr,10,10,0.8244897501960816,0.6744897501960817,1.0160134586600698,0.8895918001568655,0.0,0.0,0.1,0.1,0.0,0.0,0.6,0.0,,0.0,53.5,197.08442538999952,,10,
dgp2,1000,500,0.25,0.5,dml_ivqr,10,10,0.0,0.0,0.31622776601683794,0.2,1.0,1.0,1.8,1.8,0.0,0.0,0.0,0.3,,0.0,,115.31724029000034,,10,
dgp2,1000,500,0.25,0.5,oracle,10,10,0.05,-0.5,0.9354143466934853,0.85,0.0,0.0,0.25,0.25,0.0,0.0,0.6,0.3,,0.0,20.0,1.3719347800011747,,10,
dgp2,1000,500,0.25,0.5,post_selection_ivqr,10,10,-0.25,-0.5,0.8215838362577492,0.75,0.0,0.0,0.35,0.35,0.0,0.0,0.4,0.1,,0.0,46.9,19.245183249999535,,10,
dgp2,1000,500,0.25,0.75,dml_ivqr,10,10,-0.5244897501960816,-0.6744897501960816,1.01370089181215,0.8546938501176488,0.7,0.7,2.75,2.75,0.0,0.0,0.0,0.1,,0.0,,122.81250780998963,,10,
dgp2,1000,500,0.25,0.75,oracle,10,10,-0.4244897501960816,-0.1744897501960816,0.5410097485457463,0.4244897501960816,0.0,0.0,1.05,1.05,0.0,0.0,0.1,0.0,,0.0,20.0,2.2811928999901285,,10,
dgp2,1000,500,0.25,0.75,post_selection_ivqr,10,10,-1.0244897501960815,-0.9244897501960816,1.342415452926861,1.0244897501960815,0.0,0.0,0.6,0.6,0.0,0.0,0.5,0.1,,0.0,50.2,74.9298863999953,,10,
dgp2,1000,500,0.5,0.25,dml_ivqr,10,10,0.2244897501960817,0.1744897501960817,0.26999194051508124,0.2244897501960817,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,,0.0,,85.65191628999892,,10,
dgp2,1000,500,0.5,0.25,oracle,10,10,0.6744897501960817,0.6744897501960817,0.6744897501960818,0.6744897501960817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,1.3066505300055724,,10,
dgp2,1000,500,0.5,0.25,post_selection_ivqr,10,10,0.5744897501960817,0.6744897501960817,0.6083078768850165,0.5744897501960817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,47.9,19.48479395999457,,10,
dgp2,1000,500,0.5,0.5,dml_ivqr,10,10,-0.05,0.0,0.3535533905932738,0.15,1.0,1.0,0.6,0.6,0.0,0.0,0.0,0.1,,0.0,,138.07542944999878,,10,
dgp2,1000,500,0.5,0.5,oracle,10,10,0.0,-0.5,0.7416198487095663,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,2.0828712700051257,,10,
dgp2,1000,500,0.5,0.5,post_selection_ivqr,10,10,-0.15,-0.25,0.4743416490252569,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,44.5,37.80275191999972,,10,
dgp2,1000,500,0.5,0.75,dml_ivqr,10,10,-0.27448975019608157,-0.1744897501960816,0.3396242378905064,0.27448975019608157,0.3,0.3,1.05,1.05,0.0,0.0,0.0,0.0,,0.0,,174.30796485999016,,10,
dgp2,1000,500,0.5,0.75,oracle,10,10,-0.3744897501960816,-0.1744897501960816,0.5002425141887918,0.3744897501960816,0.0,0.0,0.15,0.15,0.0,0.0,0.6,0.0,,0.0,20.0,2.1392456599976866,,10,
dgp2,1000,500,0.5,0.75,post_selection_ivqr,10,10,-0.1744897501960816,-0.1744897501960816,0.1744897501960816,0.1744897501960816,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,56.5,560.4322640699917,,10,
dgp2,1000,500,1.0,0.25,dml_ivqr,10,10,0.2744897501960817,0.1744897501960817,0.3396242378905065,0.2744897501960817,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,,0.0,,116.00676270000403,,10,
dgp2,1000,500,1.0,0.25,oracle,10,10,0.6744897501960817,0.6744897501960817,0.6744897501960818,0.6744897501960817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,1.4965440100000706,,10,
dgp2,1000,500,1.0,0.25,post_selection_ivqr,10,10,0.37448975019608166,0.1744897501960817,0.44748471817697155,0.37448975019608166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,46.9,70.59959844000987,,10,
dgp2,1000,500,1.0,0.5,dml_ivqr,10,10,0.2,0.0,0.31622776601683794,0.2,0.6,0.6,0.1,0.1,0.0,0.0,0.1,0.0,,0.0,,200.03512966000707,,10,
dgp2,1000,500,1.0,0.5,oracle,10,10,0.1,0.0,0.31622776601683794,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,1.4877563600079156,,10,
dgp2,1000,500,1.0,0.5,post_selection_ivqr,10,10,0.1,0.0,0.22360679774997896,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,54.4,110.09920312000904,,10,
dgp2,1000,500,1.0,0.75,dml_ivqr,10,10,-0.1744897501960816,-0.1744897501960816,0.28363122698936194,0.23959180015686526,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,,0.0,,201.6719990600017,,10,
dgp2,1000,500,1.0,0.75,oracle,10,10,-0.1744897501960816,-0.1744897501960816,0.1744897501960816,0.1744897501960816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,20.0,1.615576879994478,,10,
dgp2,1000,500,1.0,0.75,post_selection_ivqr,10,10,-0.1744897501960816,-0.1744897501960816,0.1744897501960816,0.1744897501960816,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,56.9,198.59455945998198,,10,
dgp3,500,200,0.1,0.25,dml_ivqr,10,10,0.5128892087894135,0.8128892087894135,1.3362467363824058,1.162577841757883,0.8,0.8,2.7,2.7,0.0,0.0,0.0,0.6,,0.0,,10.153980989998672,,10,
dgp3,500,200,0.1,0.25,oracle,10,10,1.4628892087894136,1.8128892087894135,1.7407023976523144,1.5503113670315307,0.0,0.0,2.3,2.3,0.0,0.0,0.0,0.7,,0.0,10.0,0.42496245000511407,,10,
dgp3,500,200,0.1,0.25,post_selection_ivqr,10,10,0.8628892087894137,0.8128892087894135,1.3246047662020624,1.1503113670315308,0.5,0.5,2.35,2.35,0.0,0.0,0.0,0.5,,0.0,18.9,4.1712677999981675,,10,
dgp3,500,200,0.1,0.5,dml_ivqr,10,10,-0.5,-0.5,1.284523257866513,1.0,1.0,1.0,3.15,3.15,0.0,0.0,0.0,0.1,,0.0,,12.304590610001469,,10,
dgp3,500,200,0.1,0.5,oracle,10,10,0.15,0.0,1.1726039399558574,1.05,0.1,0.1,1.85,1.85,0.0,0.0,0.2,0.8,,0.0,10.0,0.433027270011371,,10,
dgp3,500,200,0.1,0.5,post_selection_ivqr,10,10,0.0,0.25,1.140175425099138,0.9,0.6,0.6,1.95,1.95,0.0,0.0,0.1,0.4,,0.0,28.8,9.310187150014098,,10,
dgp3,500,200,0.1,0.75,dml_ivqr,10,10,-0.9628892087894136,-0.8128892087894135,1.5057076835837369,1.2377335252736483,0.6,0.6,2.65,2.65,0.0,0.0,0.0,0.2,,0.0,,10.646728990005794,,10,
dgp3,500,200,0.1,0.75,oracle,10,10,-1.2628892087894137,-0.8128892087894135,1.5507705032262997,1.2628892087894137,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5,,0.0,10.0,0.4069988300150726,,10,
dgp3,500,200,0.1,0.75,post_selection_ivqr,10,10,-0.3128892087894135,-0.3128892087894135,0.9275773051217161,0.7751556835157654,0.4,0.4,2.45,2.45,0.0,0.0,0.0,0.4,,0.0,23.2,4.944970319996355,,10,
dgp3,500,200,0.25,0.25,dml_ivqr,10,10,0.16288920878941343,0.3128892087894134,0.6830321327287913,0.5377335252736481,0.4,0.4,1.5,1.5,0.0,0.0,0.0,0.2,,0.0,,9.78080621000845,,10,
dgp3,500,200,0.25,0.25,oracle,10,10,0.6628892087894135,0.5628892087894134,0.9107261405765482,0.8503113670315308,0.0,0.0,0.25,0.25,0.0,0.0,0.4,0.0,,0.0,10.0,0.5252061300154309,,10,
dgp3,500,200,0.25,0.25,post_selection_ivqr,10,10,0.21288920878941342,0.5628892087894134,0.6307311750809392,0.5003113670315308,0.2,0.2,0.55,0.55,0.0,0.0,0.0,0.3,,0.0,24.1,4.340844079997623,,10,
dgp3,500,200,0.25,0.5,dml_ivqr,10,10,0.05,0.0,0.758287544405155,0.45,0.9,0.9,1.75,1.75,0.0,0.0,0.0,0.3,,0.0,,11.328762540011667,,10,
dgp3,500,200,0.25,0.5,oracle,10,10,-0.5,-0.5,0.806225774829855,0.7,0.0,0.0,0.2,0.2,0.0,0.0,0.5,0.2,,0.0,10.0,0.4997477900004014,,10,
dgp3,500,200,0.25,0.5,post_selection_ivqr,10,10,-0.2,0.0,0.6324555320336759,0.2,0.8,0.8,1.0,1.0,0.0,0.0,0.1,0.2,,0.0,24.7,5.79314286999288,,10,
dgp3,500,200,0.25,0.75,dml_ivqr,10,10,-0.5628892087894135,-0.5628892087894135,0.8756964436216308,0.6503113670315308,0.5,0.5,2.3,2.3,0.0,0.0,0.0,0.2,,0.0,,10.40685241999454,,10,
dgp3,500,200,0.25,0.75,oracle,10,10,-0.6628892087894135,-0.5628892087894135,0.7276139794763804,0.6628892087894135,0.0,0.0,1.5,1.5,0.0,0.0,0.2,0.1,,0.0,10.0,0.3164011300017592,,10,
dgp3,500,200,0.25,0.75,post_selection_ivqr,10,10,-0.3628892087894135,-0.3128892087894135,0.9174358712497602,0.6503113670315308,0.2,0.2,1.1,1.1,0.0,0.0,0.1,0.2,,0.0,22.0,4.803894919989398,,10,
dgp3,500,200,0.5,0.25,dml_ivqr,10,10,0.36288920878941344,0.3128892087894134,0.4916183253864796,0.36288920878941344,0.2,0.2,0.65,0.65,0.0,0.0,0.0,0.0,,0.0,,10.82362943001208,,10,
dgp3,500,200,0.5,0.25,oracle,10,10,0.5128892087894135,0.5628892087894134,0.6209310271621402,0.6003113670315308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,10.0,0.41352211000630634,,10,
dgp3,500,200,0.5,0.25,post_selection_ivqr,10,10,0.5128892087894135,0.5628892087894134,0.6599661661726536,0.5128892087894135,0.2,0.2,0.15,0.15,0.0,0.0,0.6,0.0,,0.0,28.7,8.107413760002236,,10,
dgp3,500,200,0.5,0.5,dml_ivqr,10,10,0.05,0.0,0.15811388300841897,0.05,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.1,,0.0,,11.534502290014643,,10,
dgp3,500,200,0.5,0.5,oracle,10,10,-0.15,-0.25,0.4183300132670378,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.570805359998485,,10,
dgp3,500,200,0.5,0.5,post_selection_ivqr,10,10,-0.05,0.0,0.27386127875258304,0.15,0.6,0.6,0.15,0.15,0.0,0.0,0.4,0.0,,0.0,20.7,3.6239096899982544,,10,
dgp3,500,200,0.5,0.75,dml_ivqr,10,10,-0.11288920878941351,-0.06288920878941351,0.36775531737977607,0.2877335252736481,0.3,0.3,0.85,0.85,0.0,0.0,0.0,0.0,,0.0,,10.534334710001712,,10,
dgp3,500,200,0.5,0.75,oracle,10,10,-0.3128892087894135,-0.3128892087894135,0.40049925964583905,0.3128892087894135,0.0,0.0,0.25,0.25,0.0,0.0,0.7,0.0,,0.0,10.0,0.46128811000962744,,10,
dgp3,500,200,0.5,0.75,post_selection_ivqr,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.1,0.1,0.35,0.35,0.0,0.0,0.1,0.0,,0.0,21.5,4.920562590006739,,10,
dgp3,500,200,1.0,0.25,dml_ivqr,10,10,0.3128892087894134,0.3128892087894134,0.400499259645839,0.3128892087894134,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,,0.0,,10.281600219989196,,10,
dgp3,500,200,1.0,0.25,oracle,10,10,0.5128892087894135,0.5628892087894134,0.5343737835004918,0.5128892087894135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.29376042999210766,,10,
dgp3,500,200,1.0,0.25,post_selection_ivqr,10,10,0.21288920878941342,0.0628892087894134,0.31276479216654557,0.21288920878941342,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,0.0,20.1,3.7497818299976644,,10,
dgp3,500,200,1.0,0.5,dml_ivqr,10,10,0.1,0.0,0.22360679774997896,0.1,0.7,0.7,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,,11.63034728000639,,10,
dgp3,500,200,1.0,0.5,oracle,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.5493896499916445,,10,
dgp3,500,200,1.0,0.5,post_selection_ivqr,10,10,0.05,0.0,0.15811388300841897,0.05,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,21.8,4.327277050004341,,10,
dgp3,500,200,1.0,0.75,dml_ivqr,10,10,-0.16288920878941351,-0.06288920878941351,0.25793971066906535,0.16288920878941351,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,,0.0,,10.57537399000139,,10,
dgp3,500,200,1.0,0.75,oracle,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.46474396000267004,,10,
dgp3,500,200,1.0,0.75,post_selection_ivqr,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,27.4,6.7764264100114815,,10,
dgp3,500,500,0.1,0.25,dml_ivqr,10,10,0.7128892087894135,1.3128892087894135,1.520102307086071,1.3751556835157654,0.8,0.8,3.6,3.6,0.0,0.0,0.0,0.3,,0.0,,32.96380873000017,,10,
dgp3,500,500,0.1,0.25,oracle,10,10,0.6128892087894136,0.8128892087894135,1.2837963943906812,1.1877335252736483,0.0,0.0,2.05,2.05,0.0,0.0,0.1,0.9,,0.0,10.0,0.5089874200057238,,10,
dgp3,500,500,0.1,0.25,post_selection_ivqr,10,10,0.2128892087894135,-0.1871107912105866,1.4483859344867247,1.15,0.3,0.3,2.1,2.1,0.0,0.0,0.2,0.4,,0.0,31.1,14.356465460010805,,10,
dgp3,500,500,0.1,0.5,dml_ivqr,10,10,0.05,0.0,0.6519202405202649,0.55,0.8,0.8,2.2,2.2,0.0,0.0,0.0,0.4,,0.0,,42.02455401000916,,10,
dgp3,500,500,0.1,0.5,oracle,10,10,0.2,0.5,0.9746794344808963,0.9,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.7,,0.0,10.0,0.5762462199956644,,10,
dgp3,500,500,0.1,0.5,post_selection_ivqr,10,10,0.3,0.5,1.0723805294763609,0.8,0.9,0.9,3.0,3.0,0.0,0.0,0.0,0.2,,0.0,24.3,10.099727739999071,,10,
dgp3,500,500,0.1,0.75,dml_ivqr,10,10,-0.3628892087894135,-0.06288920878941351,1.4112719716113569,1.1125778417578829,0.7,0.7,3.3,3.3,0.0,0.0,0.0,0.5,,0.0,,34.02607209000271,,10,
dgp3,500,500,0.1,0.75,oracle,10,10,-1.2128892087894136,-1.5628892087894135,1.6503333702006422,1.500311367031531,0.0,0.0,2.3,2.3,0.0,0.0,0.1,0.7,,0.0,10.0,0.5809221400064416,,10,
dgp3,500,500,0.1,0.75,post_selection_ivqr,10,10,-0.11288920878941351,0.4371107912105865,1.4089868606417522,1.2374221582421174,0.6,0.6,2.9,2.9,0.0,0.0,0.0,0.5,,0.0,22.3,10.641433719993802,,10,
dgp3,500,500,0.25,0.25,dml_ivqr,10,10,0.46288920878941353,0.5628892087894134,0.896809020702674,0.7503113670315308,0.4,0.4,1.5,1.5,0.0,0.0,0.0,0.1,,0.0,,33.89220474001486,,10,
dgp3,500,500,0.25,0.25,oracle,10,10,0.3128892087894134,0.5628892087894134,0.7485984617783189,0.6751556835157654,0.0,0.0,0.35,0.35,0.0,0.0,0.5,0.0,,0.0,10.0,0.4996118800074328,,10,
dgp3,500,500,0.25,0.25,post_selection_ivqr,10,10,0.36288920878941344,0.5628892087894134,0.5400820103056632,0.4503113670315308,0.3,0.3,0.6,0.6,0.0,0.0,0.2,0.0,,0.0,28.6,11.424119729996892,,10,
dgp3,500,500,0.25,0.5,dml_ivqr,10,10,-0.05,0.0,0.4743416490252569,0.35,0.9,0.9,1.6,1.6,0.0,0.0,0.0,0.0,,0.0,,43.421553190000125,,10,
dgp3,500,500,0.25,0.5,oracle,10,10,0.0,-0.25,0.6708203932499369,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.5,0.0,,0.0,10.0,0.6358080000034534,,10,
dgp3,500,500,0.25,0.5,post_selection_ivqr,10,10,-0.1,0.0,0.5477225575051661,0.4,0.6,0.6,0.8,0.8,0.0,0.0,0.0,0.2,,0.0,30.3,12.50144430999644,,10,
dgp3,500,500,0.25,0.75,dml_ivqr,10,10,-0.2128892087894135,-0.5628892087894135,0.9475345984284598,0.7751556835157654,0.8,0.8,3.05,3.05,0.0,0.0,0.0,0.1,,0.0,,33.93907875000732,,10,
dgp3,500,500,0.25,0.75,oracle,10,10,-0.9128892087894137,-0.8128892087894135,1.2593119976892786,0.9128892087894137,0.0,0.0,1.4,1.4,0.0,0.0,0.2,0.3,,0.0,10.0,0.6816462900023907,,10,
dgp3,500,500,0.25,0.75,post_selection_ivqr,10,10,-0.06288920878941351,-0.06288920878941351,0.39237106491452506,0.3251556835157654,0.4,0.4,1.45,1.45,0.0,0.0,0.0,0.2,,0.0,22.7,9.678842950012768,,10,
dgp3,500,500,0.5,0.25,dml_ivqr,10,10,0.5628892087894134,0.5628892087894134,0.6056766970683055,0.5628892087894134,0.2,0.2,0.6,0.6,0.0,0.0,0.0,0.1,,0.0,,35.64191927999491,,10,
dgp3,500,500,0.5,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,10.0,0.5273911999829579,,10,
dgp3,500,500,0.5,0.25,post_selection_ivqr,10,10,0.2628892087894134,0.0628892087894134,0.3593198242484316,0.2628892087894134,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,,0.0,18.0,11.249416270002257,,10,
dgp3,500,500,0.5,0.5,dml_ivqr,10,10,0.0,0.0,0.22360679774997896,0.1,0.9,0.9,0.65,0.65,0.0,0.0,0.0,0.0,,0.0,,47.11862607000512,,10,
dgp3,500,500,0.5,0.5,oracle,10,10,0.0,0.0,0.4472135954999579,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.6629318299994338,,10,
dgp3,500,500,0.5,0.5,post_selection_ivqr,10,10,-0.05,0.0,0.15811388300841897,0.05,0.7,0.7,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,24.3,10.877918039995711,,10,
dgp3,500,500,0.5,0.75,dml_ivqr,10,10,-0.46288920878941353,-0.5628892087894135,0.6739928928510219,0.5503113670315308,0.3,0.3,0.85,0.85,0.0,0.0,0.0,0.1,,0.0,,34.63403929998749,,10,
dgp3,500,500,0.5,0.75,oracle,10,10,-0.3128892087894135,-0.06288920878941351,0.4586934237340505,0.3128892087894135,0.0,0.0,0.2,0.2,0.0,0.0,0.9,0.0,,0.0,10.0,0.5818216000101529,,10,
dgp3,500,500,0.5,0.75,post_selection_ivqr,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.2,0.2,0.3,0.3,0.0,0.0,0.2,0.0,,0.0,21.3,9.621564919996308,,10,
dgp3,500,500,1.0,0.25,dml_ivqr,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,35.92269827999989,,10,
dgp3,500,500,1.0,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.6688493200053927,,10,
dgp3,500,500,1.0,0.25,post_selection_ivqr,10,10,0.2628892087894134,0.0628892087894134,0.3593198242484316,0.2628892087894134,0.0,0.0,0.05,0.05,0.0,0.0,0.5,0.0,,0.0,25.8,16.06820344000007,,10,
dgp3,500,500,1.0,0.5,dml_ivqr,10,10,0.1,0.0,0.22360679774997896,0.1,0.8,0.8,0.15,0.15,0.0,0.0,0.0,0.0,,0.0,,43.49540409001056,,10,
dgp3,500,500,1.0,0.5,oracle,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.6058280499943066,,10,
dgp3,500,500,1.0,0.5,post_selection_ivqr,10,10,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,20.5,10.487741169997026,,10,
dgp3,500,500,1.0,0.75,dml_ivqr,10,10,-0.4128892087894135,-0.5628892087894135,0.5224724861030942,0.4128892087894135,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,,0.0,,34.477565409993986,,10,
